form_id,lexeme,cell,phon_form
285,opinoi,fut.pfv.imp.2act.sgact.3und.sgund.fem.nplu,bpinɔ
286,opinoi,fut.pfv.imp.2act.sgact.3und.sgund.def.nplu,spinɔ
287,opinoi,fut.pfv.imp.2act.sgact.3und.nsgund.nplu,spinɔ
288,opinoi,fut.pfv.imp.2act.nsgact.1und.sgund.nplu,bpinɔɛj
289,opinoi,fut.pfv.imp.2act.nsgact.1und.nsgund.nplu,knpinɔɛj
290,opinoi,fut.pfv.imp.2act.nsgact.3und.sgund.fem.nplu,bpinɔɛj
291,opinoi,fut.pfv.imp.2act.nsgact.3und.sgund.def.nplu,spinɔɛj
292,opinoi,fut.pfv.imp.2act.nsgact.3und.nsgund.nplu,spinɔɛj
293,opinoi,fut.pfv.imp.3act.sgact.1und.sgund.nplu,brpinɔ
294,opinoi,fut.pfv.imp.3act.sgact.1und.nsgund.nplu,knpinɔ
295,opinoi,fut.pfv.imp.3act.sgact.2und.sgund.nplu,knpinɔ
296,opinoi,fut.pfv.imp.3act.sgact.2und.nsgund.nplu,srpinɔ
297,opinoi,fut.pfv.imp.3act.sgact.3und.sgund.fem.nplu,brpinɔ
298,opinoi,fut.pfv.imp.3act.sgact.3und.sgund.def.nplu,srpinɔ
299,opinoi,fut.pfv.imp.3act.sgact.3und.nsgund.nplu,srpinɔ
300,opinoi,fut.pfv.imp.3act.nsgact.1und.sgund.nplu,brpinɔmɛ
301,opinoi,fut.pfv.imp.3act.nsgact.1und.nsgund.nplu,knpinɔmɛ
302,opinoi,fut.pfv.imp.3act.nsgact.2und.sgund.nplu,knpinɔmɛ
303,opinoi,fut.pfv.imp.3act.nsgact.2und.nsgund.nplu,srpinɔmɛ
304,opinoi,fut.pfv.imp.3act.nsgact.3und.sgund.fem.nplu,brpinɔmɛ
305,opinoi,fut.pfv.imp.3act.nsgact.3und.sgund.def.nplu,srpinɔmɛ
306,opinoi,fut.pfv.imp.3act.nsgact.3und.nsgund.nplu,srpinɔmɛ
307,opinoi,pres.dur.real.1act.sgact.2und.sgund.nplu,npinɔ
308,opinoi,pres.dur.real.1act.sgact.2und.sgund.plu,npinɔ
309,opinoi,pres.dur.real.1act.sgact.2und.nsgund.nplu,jpinɔ
310,opinoi,pres.dur.real.1act.sgact.2und.nsgund.plu,jpinɔ
311,opinoi,pres.dur.real.1act.sgact.3und.sgund.fem.nplu,wpinɔ
312,opinoi,pres.dur.real.1act.sgact.3und.sgund.fem.plu,wpinɔ
313,opinoi,pres.dur.real.1act.sgact.3und.sgund.def.nplu,jpinɔ
314,opinoi,pres.dur.real.1act.sgact.3und.sgund.def.plu,jpinɔ
315,opinoi,pres.dur.real.1act.sgact.3und.nsgund.nplu,jpinɔ
316,opinoi,pres.dur.real.1act.sgact.3und.nsgund.plu,jpinɔ
317,opinoi,pres.dur.real.1act.nsgact.2und.sgund.nplu,npinɔj
318,opinoi,pres.dur.real.1act.nsgact.2und.sgund.plu,npinɔj
319,opinoi,pres.dur.real.1act.nsgact.2und.nsgund.nplu,jpinɔj
320,opinoi,pres.dur.real.1act.nsgact.2und.nsgund.plu,jpinɔj
321,opinoi,pres.dur.real.1act.nsgact.3und.sgund.fem.nplu,wpinɔj
322,opinoi,pres.dur.real.1act.nsgact.3und.sgund.fem.plu,wpinɔj
323,opinoi,pres.dur.real.1act.nsgact.3und.sgund.def.nplu,jpinɔj
324,opinoi,pres.dur.real.1act.nsgact.3und.sgund.def.plu,jpinɔj
325,opinoi,pres.dur.real.1act.nsgact.3und.nsgund.nplu,jpinɔj
326,opinoi,pres.dur.real.1act.nsgact.3und.nsgund.plu,jpinɔj
327,opinoi,pres.dur.real.2act.sgact.1und.sgund.nplu,wpinɔ
328,opinoi,pres.dur.real.2act.sgact.1und.sgund.plu,wpinɔ
329,opinoi,pres.dur.real.2act.sgact.1und.nsgund.nplu,npinɔ
330,opinoi,pres.dur.real.2act.sgact.1und.nsgund.plu,npinɔ
331,opinoi,pres.dur.real.2act.sgact.3und.sgund.fem.nplu,wpinɔ
332,opinoi,pres.dur.real.2act.sgact.3und.sgund.fem.plu,wpinɔ
333,opinoi,pres.dur.real.2act.sgact.3und.sgund.def.nplu,jpinɔ
334,opinoi,pres.dur.real.2act.sgact.3und.sgund.def.plu,jpinɔ
335,opinoi,pres.dur.real.2act.sgact.3und.nsgund.nplu,jpinɔ
336,opinoi,pres.dur.real.2act.sgact.3und.nsgund.plu,jpinɔ
337,opinoi,pres.dur.real.2act.nsgact.1und.sgund.nplu,wpinɔj
338,opinoi,pres.dur.real.2act.nsgact.1und.sgund.plu,wpinɔj
339,opinoi,pres.dur.real.2act.nsgact.1und.nsgund.nplu,npinɔj
340,opinoi,pres.dur.real.2act.nsgact.1und.nsgund.plu,npinɔj
341,opinoi,pres.dur.real.2act.nsgact.3und.sgund.fem.nplu,wpinɔj
342,opinoi,pres.dur.real.2act.nsgact.3und.sgund.fem.plu,wpinɔj
343,opinoi,pres.dur.real.2act.nsgact.3und.sgund.def.nplu,jpinɔj
344,opinoi,pres.dur.real.2act.nsgact.3und.sgund.def.plu,jpinɔj
345,opinoi,pres.dur.real.2act.nsgact.3und.nsgund.nplu,jpinɔj
346,opinoi,pres.dur.real.2act.nsgact.3und.nsgund.plu,jpinɔj
347,opinoi,pres.dur.real.3act.sgact.1und.sgund.nplu,wpinɔ
348,opinoi,pres.dur.real.3act.sgact.1und.sgund.plu,wpinɔ
349,opinoi,pres.dur.real.3act.sgact.1und.nsgund.nplu,npinɔ
350,opinoi,pres.dur.real.3act.sgact.1und.nsgund.plu,npinɔ
351,opinoi,pres.dur.real.3act.sgact.2und.sgund.nplu,npinɔ
352,opinoi,pres.dur.real.3act.sgact.2und.sgund.plu,npinɔ
353,opinoi,pres.dur.real.3act.sgact.2und.nsgund.nplu,jpinɔ
354,opinoi,pres.dur.real.3act.sgact.2und.nsgund.plu,jpinɔ
355,opinoi,pres.dur.real.3act.sgact.3und.sgund.fem.nplu,wpinɔ
356,opinoi,pres.dur.real.3act.sgact.3und.sgund.fem.plu,wpinɔ
357,opinoi,pres.dur.real.3act.sgact.3und.sgund.def.nplu,jpinɔ
358,opinoi,pres.dur.real.3act.sgact.3und.sgund.def.plu,jpinɔ
359,opinoi,pres.dur.real.3act.sgact.3und.nsgund.nplu,jpinɔ
360,opinoi,pres.dur.real.3act.sgact.3und.nsgund.plu,jpinɔ
361,opinoi,pres.dur.real.3act.nsgact.1und.sgund.nplu,wpinɔj
362,opinoi,pres.dur.real.3act.nsgact.1und.sgund.plu,wpinɔj
363,opinoi,pres.dur.real.3act.nsgact.1und.nsgund.nplu,npinɔj
364,opinoi,pres.dur.real.3act.nsgact.1und.nsgund.plu,npinɔj
365,opinoi,pres.dur.real.3act.nsgact.2und.sgund.nplu,npinɔj
366,opinoi,pres.dur.real.3act.nsgact.2und.sgund.plu,npinɔj
367,opinoi,pres.dur.real.3act.nsgact.2und.nsgund.nplu,jpinɔj
368,opinoi,pres.dur.real.3act.nsgact.2und.nsgund.plu,jpinɔj
369,opinoi,pres.dur.real.3act.nsgact.3und.sgund.fem.nplu,wpinɔj
370,opinoi,pres.dur.real.3act.nsgact.3und.sgund.fem.plu,wpinɔj
371,opinoi,pres.dur.real.3act.nsgact.3und.sgund.def.nplu,jpinɔj
372,opinoi,pres.dur.real.3act.nsgact.3und.sgund.def.plu,jpinɔj
373,opinoi,pres.dur.real.3act.nsgact.3und.nsgund.nplu,jpinɔj
374,opinoi,pres.dur.real.3act.nsgact.3und.nsgund.plu,jpinɔj
375,opinoi,pres.dur.pot.1act.sgact.2und.sgund.nplu,npinɔ
376,opinoi,pres.dur.pot.1act.sgact.2und.sgund.plu,npinɔ
377,opinoi,pres.dur.pot.1act.sgact.2und.nsgund.nplu,jpinɔ
378,opinoi,pres.dur.pot.1act.sgact.2und.nsgund.plu,jpinɔ
379,opinoi,pres.dur.pot.1act.sgact.3und.sgund.fem.nplu,wpinɔ
380,opinoi,pres.dur.pot.1act.sgact.3und.sgund.fem.plu,wpinɔ
381,opinoi,pres.dur.pot.1act.sgact.3und.sgund.def.nplu,jpinɔ
382,opinoi,pres.dur.pot.1act.sgact.3und.sgund.def.plu,jpinɔ
383,opinoi,pres.dur.pot.1act.sgact.3und.nsgund.nplu,jpinɔ
384,opinoi,pres.dur.pot.1act.sgact.3und.nsgund.plu,jpinɔ
385,opinoi,pres.dur.pot.1act.nsgact.2und.sgund.nplu,npinɔj
386,opinoi,pres.dur.pot.1act.nsgact.2und.sgund.plu,npinɔj
387,opinoi,pres.dur.pot.1act.nsgact.2und.nsgund.nplu,jpinɔj
388,opinoi,pres.dur.pot.1act.nsgact.2und.nsgund.plu,jpinɔj
389,opinoi,pres.dur.pot.1act.nsgact.3und.sgund.fem.nplu,wpinɔj
390,opinoi,pres.dur.pot.1act.nsgact.3und.sgund.fem.plu,wpinɔj
391,opinoi,pres.dur.pot.1act.nsgact.3und.sgund.def.nplu,jpinɔj
392,opinoi,pres.dur.pot.1act.nsgact.3und.sgund.def.plu,jpinɔj
393,opinoi,pres.dur.pot.1act.nsgact.3und.nsgund.nplu,jpinɔj
394,opinoi,pres.dur.pot.1act.nsgact.3und.nsgund.plu,jpinɔj
395,opinoi,pres.dur.pot.2act.sgact.1und.sgund.nplu,wpinɔ
396,opinoi,pres.dur.pot.2act.sgact.1und.sgund.plu,wpinɔ
397,opinoi,pres.dur.pot.2act.sgact.1und.nsgund.nplu,npinɔ
398,opinoi,pres.dur.pot.2act.sgact.1und.nsgund.plu,npinɔ
399,opinoi,pres.dur.pot.2act.sgact.3und.sgund.fem.nplu,wpinɔ
400,opinoi,pres.dur.pot.2act.sgact.3und.sgund.fem.plu,wpinɔ
401,opinoi,pres.dur.pot.2act.sgact.3und.sgund.def.nplu,jpinɔ
402,opinoi,pres.dur.pot.2act.sgact.3und.sgund.def.plu,jpinɔ
403,opinoi,pres.dur.pot.2act.sgact.3und.nsgund.nplu,jpinɔ
404,opinoi,pres.dur.pot.2act.sgact.3und.nsgund.plu,jpinɔ
405,opinoi,pres.dur.pot.2act.nsgact.1und.sgund.nplu,wpinɔj
406,opinoi,pres.dur.pot.2act.nsgact.1und.sgund.plu,wpinɔj
407,opinoi,pres.dur.pot.2act.nsgact.1und.nsgund.nplu,npinɔj
408,opinoi,pres.dur.pot.2act.nsgact.1und.nsgund.plu,npinɔj
409,opinoi,pres.dur.pot.2act.nsgact.3und.sgund.fem.nplu,wpinɔj
410,opinoi,pres.dur.pot.2act.nsgact.3und.sgund.fem.plu,wpinɔj
411,opinoi,pres.dur.pot.2act.nsgact.3und.sgund.def.nplu,jpinɔj
412,opinoi,pres.dur.pot.2act.nsgact.3und.sgund.def.plu,jpinɔj
413,opinoi,pres.dur.pot.2act.nsgact.3und.nsgund.nplu,jpinɔj
414,opinoi,pres.dur.pot.2act.nsgact.3und.nsgund.plu,jpinɔj
415,opinoi,pres.dur.pot.3act.sgact.1und.sgund.nplu,wpinɔ
416,opinoi,pres.dur.pot.3act.sgact.1und.sgund.plu,wpinɔ
417,opinoi,pres.dur.pot.3act.sgact.1und.nsgund.nplu,npinɔ
418,opinoi,pres.dur.pot.3act.sgact.1und.nsgund.plu,npinɔ
419,opinoi,pres.dur.pot.3act.sgact.2und.sgund.nplu,npinɔ
420,opinoi,pres.dur.pot.3act.sgact.2und.sgund.plu,npinɔ
421,opinoi,pres.dur.pot.3act.sgact.2und.nsgund.nplu,jpinɔ
422,opinoi,pres.dur.pot.3act.sgact.2und.nsgund.plu,jpinɔ
423,opinoi,pres.dur.pot.3act.sgact.3und.sgund.fem.nplu,wpinɔ
424,opinoi,pres.dur.pot.3act.sgact.3und.sgund.fem.plu,wpinɔ
425,opinoi,pres.dur.pot.3act.sgact.3und.sgund.def.nplu,jpinɔ
426,opinoi,pres.dur.pot.3act.sgact.3und.sgund.def.plu,jpinɔ
427,opinoi,pres.dur.pot.3act.sgact.3und.nsgund.nplu,jpinɔ
428,opinoi,pres.dur.pot.3act.sgact.3und.nsgund.plu,jpinɔ
429,opinoi,pres.dur.pot.3act.nsgact.1und.sgund.nplu,wpinɔj
430,opinoi,pres.dur.pot.3act.nsgact.1und.sgund.plu,wpinɔj
431,opinoi,pres.dur.pot.3act.nsgact.1und.nsgund.nplu,npinɔj
432,opinoi,pres.dur.pot.3act.nsgact.1und.nsgund.plu,npinɔj
433,opinoi,pres.dur.pot.3act.nsgact.2und.sgund.nplu,npinɔj
434,opinoi,pres.dur.pot.3act.nsgact.2und.sgund.plu,npinɔj
435,opinoi,pres.dur.pot.3act.nsgact.2und.nsgund.nplu,jpinɔj
436,opinoi,pres.dur.pot.3act.nsgact.2und.nsgund.plu,jpinɔj
437,opinoi,pres.dur.pot.3act.nsgact.3und.sgund.fem.nplu,wpinɔj
438,opinoi,pres.dur.pot.3act.nsgact.3und.sgund.fem.plu,wpinɔj
439,opinoi,pres.dur.pot.3act.nsgact.3und.sgund.def.nplu,jpinɔj
440,opinoi,pres.dur.pot.3act.nsgact.3und.sgund.def.plu,jpinɔj
441,opinoi,pres.dur.pot.3act.nsgact.3und.nsgund.nplu,jpinɔj
442,opinoi,pres.dur.pot.3act.nsgact.3und.nsgund.plu,jpinɔj
443,opinoi,hod.dur.real.1act.sgact.2und.sgund.nplu,npinɔj
444,opinoi,hod.dur.real.1act.sgact.2und.sgund.plu,npinɔj
445,opinoi,hod.dur.real.1act.sgact.2und.nsgund.nplu,jpinɔj
446,opinoi,hod.dur.real.1act.sgact.2und.nsgund.plu,jpinɔj
447,opinoi,hod.dur.real.1act.sgact.3und.sgund.fem.nplu,wpinɔj
448,opinoi,hod.dur.real.1act.sgact.3und.sgund.fem.plu,wpinɔj
449,opinoi,hod.dur.real.1act.sgact.3und.sgund.def.nplu,jpinɔj
450,opinoi,hod.dur.real.1act.sgact.3und.sgund.def.plu,jpinɔj
451,opinoi,hod.dur.real.1act.sgact.3und.nsgund.nplu,jpinɔj
452,opinoi,hod.dur.real.1act.sgact.3und.nsgund.plu,jpinɔj
453,opinoi,hod.dur.real.1act.nsgact.2und.sgund.nplu,npinɔⁿs
454,opinoi,hod.dur.real.1act.nsgact.2und.sgund.plu,npinɔⁿs
455,opinoi,hod.dur.real.1act.nsgact.2und.nsgund.nplu,jpinɔⁿs
456,opinoi,hod.dur.real.1act.nsgact.2und.nsgund.plu,jpinɔⁿs
457,opinoi,hod.dur.real.1act.nsgact.3und.sgund.fem.nplu,wpinɔⁿs
458,opinoi,hod.dur.real.1act.nsgact.3und.sgund.fem.plu,wpinɔⁿs
459,opinoi,hod.dur.real.1act.nsgact.3und.sgund.def.nplu,jpinɔⁿs
460,opinoi,hod.dur.real.1act.nsgact.3und.sgund.def.plu,jpinɔⁿs
461,opinoi,hod.dur.real.1act.nsgact.3und.nsgund.nplu,jpinɔⁿs
462,opinoi,hod.dur.real.1act.nsgact.3und.nsgund.plu,jpinɔⁿs
463,opinoi,hod.dur.real.2act.sgact.1und.sgund.nplu,wpinɔj
464,opinoi,hod.dur.real.2act.sgact.1und.sgund.plu,wpinɔj
465,opinoi,hod.dur.real.2act.sgact.1und.nsgund.nplu,npinɔj
466,opinoi,hod.dur.real.2act.sgact.1und.nsgund.plu,npinɔj
467,opinoi,hod.dur.real.2act.sgact.3und.sgund.fem.nplu,wpinɔj
468,opinoi,hod.dur.real.2act.sgact.3und.sgund.fem.plu,wpinɔj
469,opinoi,hod.dur.real.2act.sgact.3und.sgund.def.nplu,jpinɔj
470,opinoi,hod.dur.real.2act.sgact.3und.sgund.def.plu,jpinɔj
471,opinoi,hod.dur.real.2act.sgact.3und.nsgund.nplu,jpinɔj
472,opinoi,hod.dur.real.2act.sgact.3und.nsgund.plu,jpinɔj
473,opinoi,hod.dur.real.2act.nsgact.1und.sgund.nplu,wpinɔⁿs
474,opinoi,hod.dur.real.2act.nsgact.1und.sgund.plu,wpinɔⁿs
475,opinoi,hod.dur.real.2act.nsgact.1und.nsgund.nplu,npinɔⁿs
476,opinoi,hod.dur.real.2act.nsgact.1und.nsgund.plu,npinɔⁿs
477,opinoi,hod.dur.real.2act.nsgact.3und.sgund.fem.nplu,wpinɔⁿs
478,opinoi,hod.dur.real.2act.nsgact.3und.sgund.fem.plu,wpinɔⁿs
479,opinoi,hod.dur.real.2act.nsgact.3und.sgund.def.nplu,jpinɔⁿs
480,opinoi,hod.dur.real.2act.nsgact.3und.sgund.def.plu,jpinɔⁿs
481,opinoi,hod.dur.real.2act.nsgact.3und.nsgund.nplu,jpinɔⁿs
482,opinoi,hod.dur.real.2act.nsgact.3und.nsgund.plu,jpinɔⁿs
483,opinoi,hod.dur.real.3act.sgact.1und.sgund.nplu,wpinɔj
484,opinoi,hod.dur.real.3act.sgact.1und.sgund.plu,wpinɔj
485,opinoi,hod.dur.real.3act.sgact.1und.nsgund.nplu,npinɔj
486,opinoi,hod.dur.real.3act.sgact.1und.nsgund.plu,npinɔj
487,opinoi,hod.dur.real.3act.sgact.2und.sgund.nplu,npinɔj
488,opinoi,hod.dur.real.3act.sgact.2und.sgund.plu,npinɔj
489,opinoi,hod.dur.real.3act.sgact.2und.nsgund.nplu,jpinɔj
490,opinoi,hod.dur.real.3act.sgact.2und.nsgund.plu,jpinɔj
491,opinoi,hod.dur.real.3act.sgact.3und.sgund.fem.nplu,wpinɔj
492,opinoi,hod.dur.real.3act.sgact.3und.sgund.fem.plu,wpinɔj
493,opinoi,hod.dur.real.3act.sgact.3und.sgund.def.nplu,jpinɔj
494,opinoi,hod.dur.real.3act.sgact.3und.sgund.def.plu,jpinɔj
495,opinoi,hod.dur.real.3act.sgact.3und.nsgund.nplu,jpinɔj
496,opinoi,hod.dur.real.3act.sgact.3und.nsgund.plu,jpinɔj
497,opinoi,hod.dur.real.3act.nsgact.1und.sgund.nplu,wpinɔⁿs
498,opinoi,hod.dur.real.3act.nsgact.1und.sgund.plu,wpinɔⁿs
499,opinoi,hod.dur.real.3act.nsgact.1und.nsgund.nplu,npinɔⁿs
500,opinoi,hod.dur.real.3act.nsgact.1und.nsgund.plu,npinɔⁿs
501,opinoi,hod.dur.real.3act.nsgact.2und.sgund.nplu,npinɔⁿs
502,opinoi,hod.dur.real.3act.nsgact.2und.sgund.plu,npinɔⁿs
503,opinoi,hod.dur.real.3act.nsgact.2und.nsgund.nplu,jpinɔⁿs
504,opinoi,hod.dur.real.3act.nsgact.2und.nsgund.plu,jpinɔⁿs
505,opinoi,hod.dur.real.3act.nsgact.3und.sgund.fem.nplu,wpinɔⁿs
506,opinoi,hod.dur.real.3act.nsgact.3und.sgund.fem.plu,wpinɔⁿs
507,opinoi,hod.dur.real.3act.nsgact.3und.sgund.def.nplu,jpinɔⁿs
508,opinoi,hod.dur.real.3act.nsgact.3und.sgund.def.plu,jpinɔⁿs
509,opinoi,hod.dur.real.3act.nsgact.3und.nsgund.nplu,jpinɔⁿs
510,opinoi,hod.dur.real.3act.nsgact.3und.nsgund.plu,jpinɔⁿs
511,opinoi,hod.pfv.real.1act.sgact.2und.sgund.nplu,knpinɔj
512,opinoi,hod.pfv.real.1act.sgact.2und.nsgund.nplu,spinɔj
513,opinoi,hod.pfv.real.1act.sgact.3und.sgund.fem.nplu,bpinɔj
514,opinoi,hod.pfv.real.1act.sgact.3und.sgund.def.nplu,spinɔj
515,opinoi,hod.pfv.real.1act.sgact.3und.nsgund.nplu,spinɔj
516,opinoi,hod.pfv.real.1act.nsgact.2und.sgund.nplu,knpinɔmɛ
517,opinoi,hod.pfv.real.1act.nsgact.2und.nsgund.nplu,spinɔmɛ
518,opinoi,hod.pfv.real.1act.nsgact.3und.sgund.fem.nplu,bpinɔmɛ
519,opinoi,hod.pfv.real.1act.nsgact.3und.sgund.def.nplu,spinɔmɛ
520,opinoi,hod.pfv.real.1act.nsgact.3und.nsgund.nplu,spinɔmɛ
521,opinoi,hod.pfv.real.2act.sgact.1und.sgund.nplu,bpinɔj
522,opinoi,hod.pfv.real.2act.sgact.1und.nsgund.nplu,knpinɔj
523,opinoi,hod.pfv.real.2act.sgact.3und.sgund.fem.nplu,bpinɔj
524,opinoi,hod.pfv.real.2act.sgact.3und.sgund.def.nplu,spinɔj
525,opinoi,hod.pfv.real.2act.sgact.3und.nsgund.nplu,spinɔj
526,opinoi,hod.pfv.real.2act.nsgact.1und.sgund.nplu,bpinɔmɛ
527,opinoi,hod.pfv.real.2act.nsgact.1und.nsgund.nplu,knpinɔmɛ
528,opinoi,hod.pfv.real.2act.nsgact.3und.sgund.fem.nplu,bpinɔmɛ
529,opinoi,hod.pfv.real.2act.nsgact.3und.sgund.def.nplu,spinɔmɛ
530,opinoi,hod.pfv.real.2act.nsgact.3und.nsgund.nplu,spinɔmɛ
531,opinoi,hod.pfv.real.3act.sgact.1und.sgund.nplu,bpinɔj
532,opinoi,hod.pfv.real.3act.sgact.1und.nsgund.nplu,knpinɔj
533,opinoi,hod.pfv.real.3act.sgact.2und.sgund.nplu,knpinɔj
534,opinoi,hod.pfv.real.3act.sgact.2und.nsgund.nplu,spinɔj
535,opinoi,hod.pfv.real.3act.sgact.3und.sgund.fem.nplu,bpinɔj
536,opinoi,hod.pfv.real.3act.sgact.3und.sgund.def.nplu,spinɔj
537,opinoi,hod.pfv.real.3act.sgact.3und.nsgund.nplu,spinɔj
538,opinoi,hod.pfv.real.3act.nsgact.1und.sgund.nplu,bpinɔmɛ
539,opinoi,hod.pfv.real.3act.nsgact.1und.nsgund.nplu,knpinɔmɛ
540,opinoi,hod.pfv.real.3act.nsgact.2und.sgund.nplu,knpinɔmɛ
541,opinoi,hod.pfv.real.3act.nsgact.2und.nsgund.nplu,spinɔmɛ
542,opinoi,hod.pfv.real.3act.nsgact.3und.sgund.fem.nplu,bpinɔmɛ
543,opinoi,hod.pfv.real.3act.nsgact.3und.sgund.def.nplu,spinɔmɛ
544,opinoi,hod.pfv.real.3act.nsgact.3und.nsgund.nplu,spinɔmɛ
545,opinoi,rct.dur.real.1act.sgact.2und.sgund.nplu,kwnpinɔ
546,opinoi,rct.dur.real.1act.sgact.2und.sgund.plu,kwnpinɔ
547,opinoi,rct.dur.real.1act.sgact.2und.nsgund.nplu,swpinɔ
548,opinoi,rct.dur.real.1act.sgact.2und.nsgund.plu,swpinɔ
549,opinoi,rct.dur.real.1act.sgact.3und.sgund.fem.nplu,kwwpinɔ
550,opinoi,rct.dur.real.1act.sgact.3und.sgund.fem.plu,kwwpinɔ
551,opinoi,rct.dur.real.1act.sgact.3und.sgund.def.nplu,swpinɔ
552,opinoi,rct.dur.real.1act.sgact.3und.sgund.def.plu,swpinɔ
553,opinoi,rct.dur.real.1act.sgact.3und.nsgund.nplu,swpinɔ
554,opinoi,rct.dur.real.1act.sgact.3und.nsgund.plu,swpinɔ
555,opinoi,rct.dur.real.1act.nsgact.2und.sgund.nplu,kwnpinɔj
556,opinoi,rct.dur.real.1act.nsgact.2und.sgund.plu,kwnpinɔj
557,opinoi,rct.dur.real.1act.nsgact.2und.nsgund.nplu,swpinɔj
558,opinoi,rct.dur.real.1act.nsgact.2und.nsgund.plu,swpinɔj
559,opinoi,rct.dur.real.1act.nsgact.3und.sgund.fem.nplu,kwwpinɔj
560,opinoi,rct.dur.real.1act.nsgact.3und.sgund.fem.plu,kwwpinɔj
561,opinoi,rct.dur.real.1act.nsgact.3und.sgund.def.nplu,swpinɔj
562,opinoi,rct.dur.real.1act.nsgact.3und.sgund.def.plu,swpinɔj
563,opinoi,rct.dur.real.1act.nsgact.3und.nsgund.nplu,swpinɔj
564,opinoi,rct.dur.real.1act.nsgact.3und.nsgund.plu,swpinɔj
565,opinoi,rct.dur.real.2act.sgact.1und.sgund.nplu,kwwpinɔ
566,opinoi,rct.dur.real.2act.sgact.1und.sgund.plu,kwwpinɔ
567,opinoi,rct.dur.real.2act.sgact.1und.nsgund.nplu,kwnpinɔ
568,opinoi,rct.dur.real.2act.sgact.1und.nsgund.plu,kwnpinɔ
569,opinoi,rct.dur.real.2act.sgact.3und.sgund.fem.nplu,kwwpinɔ
570,opinoi,rct.dur.real.2act.sgact.3und.sgund.fem.plu,kwwpinɔ
571,opinoi,rct.dur.real.2act.sgact.3und.sgund.def.nplu,swpinɔ
572,opinoi,rct.dur.real.2act.sgact.3und.sgund.def.plu,swpinɔ
573,opinoi,rct.dur.real.2act.sgact.3und.nsgund.nplu,swpinɔ
574,opinoi,rct.dur.real.2act.sgact.3und.nsgund.plu,swpinɔ
575,opinoi,rct.dur.real.2act.nsgact.1und.sgund.nplu,kwwpinɔj
576,opinoi,rct.dur.real.2act.nsgact.1und.sgund.plu,kwwpinɔj
577,opinoi,rct.dur.real.2act.nsgact.1und.nsgund.nplu,kwnpinɔj
578,opinoi,rct.dur.real.2act.nsgact.1und.nsgund.plu,kwnpinɔj
579,opinoi,rct.dur.real.2act.nsgact.3und.sgund.fem.nplu,kwwpinɔj
580,opinoi,rct.dur.real.2act.nsgact.3und.sgund.fem.plu,kwwpinɔj
581,opinoi,rct.dur.real.2act.nsgact.3und.sgund.def.nplu,swpinɔj
582,opinoi,rct.dur.real.2act.nsgact.3und.sgund.def.plu,swpinɔj
583,opinoi,rct.dur.real.2act.nsgact.3und.nsgund.nplu,swpinɔj
584,opinoi,rct.dur.real.2act.nsgact.3und.nsgund.plu,swpinɔj
585,opinoi,rct.dur.real.3act.sgact.1und.sgund.nplu,kwwpinɔ
586,opinoi,rct.dur.real.3act.sgact.1und.sgund.plu,kwwpinɔ
587,opinoi,rct.dur.real.3act.sgact.1und.nsgund.nplu,kwnpinɔ
588,opinoi,rct.dur.real.3act.sgact.1und.nsgund.plu,kwnpinɔ
589,opinoi,rct.dur.real.3act.sgact.2und.sgund.nplu,kwnpinɔ
590,opinoi,rct.dur.real.3act.sgact.2und.sgund.plu,kwnpinɔ
591,opinoi,rct.dur.real.3act.sgact.2und.nsgund.nplu,swpinɔ
592,opinoi,rct.dur.real.3act.sgact.2und.nsgund.plu,swpinɔ
593,opinoi,rct.dur.real.3act.sgact.3und.sgund.fem.nplu,kwwpinɔ
594,opinoi,rct.dur.real.3act.sgact.3und.sgund.fem.plu,kwwpinɔ
595,opinoi,rct.dur.real.3act.sgact.3und.sgund.def.nplu,swpinɔ
596,opinoi,rct.dur.real.3act.sgact.3und.sgund.def.plu,swpinɔ
597,opinoi,rct.dur.real.3act.sgact.3und.nsgund.nplu,swpinɔ
598,opinoi,rct.dur.real.3act.sgact.3und.nsgund.plu,swpinɔ
599,opinoi,rct.dur.real.3act.nsgact.1und.sgund.nplu,kwwpinɔj
600,opinoi,rct.dur.real.3act.nsgact.1und.sgund.plu,kwwpinɔj
601,opinoi,rct.dur.real.3act.nsgact.1und.nsgund.nplu,kwnpinɔj
602,opinoi,rct.dur.real.3act.nsgact.1und.nsgund.plu,kwnpinɔj
603,opinoi,rct.dur.real.3act.nsgact.2und.sgund.nplu,kwnpinɔj
604,opinoi,rct.dur.real.3act.nsgact.2und.sgund.plu,kwnpinɔj
605,opinoi,rct.dur.real.3act.nsgact.2und.nsgund.nplu,swpinɔj
606,opinoi,rct.dur.real.3act.nsgact.2und.nsgund.plu,swpinɔj
607,opinoi,rct.dur.real.3act.nsgact.3und.sgund.fem.nplu,kwwpinɔj
608,opinoi,rct.dur.real.3act.nsgact.3und.sgund.fem.plu,kwwpinɔj
609,opinoi,rct.dur.real.3act.nsgact.3und.sgund.def.nplu,swpinɔj
610,opinoi,rct.dur.real.3act.nsgact.3und.sgund.def.plu,swpinɔj
611,opinoi,rct.dur.real.3act.nsgact.3und.nsgund.nplu,swpinɔj
612,opinoi,rct.dur.real.3act.nsgact.3und.nsgund.plu,swpinɔj
613,opinoi,rct.ipfv.real.1act.sgact.2und.sgund.nplu,npinɔɛn
